Date,Month,Day,Year,Income,Electricity,Gas,Internet,Water,Food,Groceries,Rent,Transportation,Healthcare,Shopping,Entertainment,Dining Out,Subscription Services,Clothing,Electronics,Zakat,Investment,Emergency Fund,Retirement,Education,Travel,Gifts,Home Maintenance,Others,Total_Expenses,Savings_Rate
2023-07-06,7,6,2023,3200.34,72.88,59.88,68.13,36.51,359.47,248.79,877.75,131.18,89.53,216.02,113.08,145.87,31.96,97.08,49.37,205.85,245.99,193.96,422.36,177.58,270.84,49.64,105.39,110.05,4379.16,-0.3683421136504245
2023-12-31,12,31,2023,3512.06,66.54,57.45,55.09,40.82,401.49,269.63,789.85,153.47,95.77,223.39,105.7,146.82,32.54,111.43,55.06,211.55,262.61,234.66,469.19,128.55,278.94,51.83,117.65,85.19,4445.219999999999,-0.2657016110203127
2023-05-16,5,16,2023,2553.78,92.32,49.85,58.82,34.9,392.99,283.45,855.82,122.87,119.8,212.67,100.85,172.64,26.24,83.99,58.51,202.11,291.84,162.79,433.76,131.38,267.64,56.54,108.46,101.37,4421.61,-0.731398162723492
2023-10-05,10,5,2023,3398.62,91.94,43.53,66.81,44.13,447.33,274.24,745.99,161.28,107.68,207.03,102.42,142.11,30.04,103.76,48.94,197.98,345.66,206.1,472.35,169.76,321.9,43.55,93.61,85.23,4553.369999999999,-0.3397702596936401
2023-11-24,11,24,2023,2465.48,95.7,58.67,55.45,33.3,387.15,319.82,846.53,155.52,91.59,219.69,97.8,147.14,31.97,82.73,59.87,205.56,334.49,177.22,386.28,175.17,344.77,57.39,93.02,108.75,4565.580000000001,-0.8518016775638013
2023-11-23,11,23,2023,2793.64,89.13,42.7,71.34,33.84,409.64,329.8,695.33,177.17,93.29,210.43,83.5,136.85,26.57,99.5,48.45,192.08,263.6,233.22,413.35,173.0,282.37,55.32,102.51,104.89,4367.88,-0.5635085408284534
2023-09-10,9,10,2023,3214.76,82.25,54.16,61.29,42.11,449.61,335.32,646.5,153.01,105.79,161.86,81.21,164.54,26.13,112.68,53.36,207.69,287.41,185.58,371.49,139.4,280.82,45.07,103.31,110.19,4260.78,-0.32538043275392237
2023-01-22,1,22,2023,3078.07,76.72,41.96,64.73,42.73,448.73,319.66,642.54,162.79,105.25,188.24,107.79,174.01,27.27,106.36,49.68,213.87,316.93,230.13,435.31,155.35,287.29,46.99,106.37,104.77,4455.469999999999,-0.4474881987739067
2023-09-22,9,22,2023,2638.05,65.44,59.88,50.76,33.99,394.36,329.15,660.46,159.15,114.59,180.48,110.35,134.1,26.78,97.28,47.46,195.8,298.09,195.54,360.11,163.33,338.49,47.76,113.32,93.39,4270.06,-0.618642557950001
2023-09-04,9,4,2023,2787.21,70.62,41.39,55.19,42.35,390.02,251.06,640.32,174.75,83.0,231.64,105.11,172.05,24.36,111.54,41.71,212.83,309.17,162.82,454.78,179.79,287.16,54.16,96.49,110.52,4302.83,-0.5437767516620563
2023-12-09,12,9,2023,2727.54,68.85,56.89,70.0,33.44,339.15,352.29,732.75,133.82,95.6,200.04,112.39,166.96,32.82,88.72,46.97,175.78,351.63,227.81,411.65,162.91,346.03,46.52,97.82,109.44,4460.28,-0.6352757429771881
2023-07-14,7,14,2023,2987.54,74.25,40.21,71.27,44.15,439.38,319.34,696.27,161.31,106.1,183.8,98.45,143.16,35.37,96.61,53.57,235.17,262.01,190.31,361.65,161.86,334.64,44.09,96.2,117.28,4366.45,-0.46155365283812094
2023-02-24,2,24,2023,3325.12,76.64,57.21,70.0,37.34,431.69,270.68,825.63,165.72,103.32,165.09,104.21,140.21,34.66,96.04,59.98,164.93,287.26,191.21,433.76,127.09,358.87,47.17,83.09,90.36,4422.16,-0.3299249350399384
2023-08-17,8,17,2023,3012.5,91.84,59.3,67.44,45.55,328.88,276.06,931.04,126.49,88.18,212.32,110.61,173.52,26.34,117.29,54.59,219.89,359.23,210.48,416.7,141.89,259.21,58.44,115.47,110.62,4601.379999999999,-0.5274290456431533
2023-11-01,11,1,2023,2780.28,87.98,47.85,59.06,43.15,373.54,275.78,829.67,162.85,81.48,167.13,87.29,155.27,31.26,104.36,52.03,167.69,275.09,203.93,475.83,176.45,241.14,53.14,102.96,88.68,4343.610000000001,-0.5622922871077735
2023-12-23,12,23,2023,3390.45,70.79,42.57,60.22,35.12,450.46,290.48,690.11,134.98,110.31,227.54,91.49,141.58,29.78,107.73,54.84,239.27,303.16,173.82,420.06,142.46,326.69,47.06,96.55,83.4,4370.47,-0.2890530755504433
2023-08-12,8,12,2023,3199.72,93.03,46.72,62.4,34.48,430.84,283.38,681.49,152.81,102.25,213.45,114.79,173.89,26.34,111.35,43.03,171.83,333.39,217.08,417.34,133.37,268.26,59.01,101.73,97.55,4369.8099999999995,-0.36568512244821416
2023-11-10,11,10,2023,2997.42,75.99,57.88,56.42,46.49,423.83,276.04,941.83,144.63,106.57,228.04,99.95,144.74,32.11,92.84,49.1,172.07,302.39,168.22,321.57,177.89,359.85,58.98,109.04,81.97,4528.44,-0.510779270172348
2023-10-07,10,7,2023,2458.94,81.27,46.32,65.76,45.1,470.71,330.02,879.1,140.31,84.44,160.96,101.19,126.53,30.74,105.67,57.79,225.9,298.38,199.35,474.59,135.22,292.23,51.77,97.86,112.45,4613.66,-0.8762800230993842
2023-10-08,10,8,2023,3545.74,76.06,56.6,66.86,36.73,442.05,269.07,710.16,138.02,97.77,182.12,102.96,178.44,26.38,99.18,57.88,171.83,335.19,234.51,388.86,173.55,300.24,52.32,82.97,80.02,4359.77,-0.22957972101733368
2023-04-22,4,22,2023,2981.91,70.62,57.72,59.97,36.61,370.12,278.78,692.67,156.02,80.35,232.66,80.16,148.39,33.02,81.06,49.56,232.73,307.64,173.11,332.17,141.32,310.5,49.02,119.06,96.39,4189.65,-0.4050222843747799
2023-01-09,1,9,2023,3086.57,88.03,58.72,61.93,41.7,334.9,330.17,795.1,163.24,95.55,189.19,104.56,158.73,30.33,100.96,56.12,200.48,311.47,214.4,464.51,172.33,294.32,44.89,111.99,104.48,4528.099999999999,-0.467032984834298
2023-05-10,5,10,2023,3551.03,72.45,55.85,62.42,38.24,467.01,269.18,820.64,130.87,99.16,198.2,99.33,134.22,31.68,83.17,44.45,181.93,294.61,189.54,464.39,124.36,342.86,52.42,117.11,110.24,4484.329999999999,-0.2628251521389565
2023-09-23,9,23,2023,2962.89,75.95,51.85,64.05,45.57,355.35,327.66,900.47,122.43,111.16,233.45,92.95,120.74,27.44,109.58,48.76,190.38,306.06,182.75,371.6,154.04,308.6,45.54,117.02,91.62,4455.02,-0.5036062763045542
2023-03-06,3,6,2023,3431.67,87.66,49.39,71.54,35.02,357.49,352.53,931.29,166.49,110.52,186.9,88.09,172.64,26.34,108.55,52.25,197.78,351.92,225.69,427.29,121.21,287.51,56.21,100.15,109.21,4673.67,-0.36192291216812805
2023-03-03,3,3,2023,3113.29,93.32,50.51,61.44,44.22,372.03,296.48,848.53,153.12,111.13,222.94,119.37,147.9,35.27,89.9,51.76,197.51,266.34,211.3,402.48,134.84,292.48,47.7,81.09,99.98,4431.64,-0.4234587847582462
2023-10-19,10,19,2023,3594.92,80.1,46.52,56.04,32.18,460.71,246.63,845.63,136.65,94.55,163.71,108.17,156.04,25.88,104.39,59.46,239.17,332.81,162.18,333.07,175.74,313.46,54.21,107.59,85.9,4420.79,-0.22973251143279957
2023-07-02,7,2,2023,2577.26,80.54,46.91,57.26,32.25,419.38,320.49,876.11,145.52,84.84,196.71,92.78,155.04,34.08,118.29,58.91,195.38,273.36,211.0,408.58,163.0,310.84,56.93,102.12,106.82,4547.14,-0.7643311113352941
2023-09-17,9,17,2023,3205.51,73.73,49.9,65.08,44.24,430.51,336.77,756.66,164.5,93.55,210.13,85.68,151.29,34.45,117.82,40.66,196.28,323.79,161.92,333.13,131.39,245.45,52.12,97.94,82.59,4279.579999999999,-0.33506992647035844
2023-03-07,3,7,2023,3041.68,74.16,50.95,61.27,44.5,452.47,261.98,916.82,151.24,93.34,195.98,115.1,153.4,25.87,91.55,59.21,205.88,277.22,177.82,336.55,134.48,344.5,48.52,87.69,81.41,4441.910000000001,-0.4603475710791408
2023-09-28,9,28,2023,2846.37,70.9,48.16,54.26,46.74,352.67,343.24,889.08,165.78,117.15,193.87,86.48,152.14,29.11,106.67,40.92,191.93,297.69,239.65,375.98,141.34,334.16,54.7,110.14,93.09,4535.85,-0.5935560029089685
2023-02-21,2,21,2023,3373.06,74.19,54.9,63.33,46.21,397.02,319.07,753.21,120.72,81.56,186.26,113.0,164.93,31.81,109.5,50.96,162.06,304.87,185.61,372.05,146.85,265.35,49.69,91.68,94.39,4239.22,-0.2567876053197987
2023-08-30,8,30,2023,3155.14,65.49,40.43,54.92,33.83,446.88,250.28,658.97,148.01,118.0,221.02,103.19,127.02,28.55,100.92,42.38,221.32,338.66,166.88,421.63,157.78,356.3,41.79,105.92,80.67,4330.840000000001,-0.37263005762026447
2023-05-22,5,22,2023,2928.54,84.94,40.9,48.99,45.27,373.71,276.1,943.67,153.22,85.51,210.1,80.92,172.45,30.85,107.27,58.54,190.75,312.84,184.62,358.72,146.23,281.79,53.92,115.83,112.98,4470.12,-0.5263988198897744
2023-01-21,1,21,2023,3504.38,71.21,53.11,53.07,35.48,366.86,256.81,692.72,141.77,110.85,233.3,83.89,122.3,32.75,89.43,41.29,221.05,275.61,211.43,349.44,136.33,316.33,55.67,105.23,108.41,4164.34,-0.18832432555830134
2023-07-25,7,25,2023,3242.82,85.48,40.7,48.98,32.56,377.11,311.0,943.4,152.93,90.93,237.83,116.09,153.01,33.13,111.96,48.34,210.56,341.06,168.36,321.64,154.52,253.14,48.75,102.59,100.08,4484.150000000001,-0.38279337120160856
2023-08-18,8,18,2023,2652.91,79.93,40.28,62.16,47.5,462.01,356.36,946.96,174.66,84.11,231.47,89.19,157.6,27.53,104.11,53.59,203.96,283.78,168.09,360.38,135.67,289.06,59.91,94.79,89.27,4602.370000000002,-0.7348383473242598
2023-03-21,3,21,2023,3439.3,71.01,42.16,58.59,41.5,392.39,260.67,917.42,167.2,117.76,206.72,117.12,167.51,31.67,117.67,49.77,189.11,306.64,210.47,423.61,157.01,294.16,49.32,89.26,88.82,4567.559999999999,-0.3280493123600728
2023-06-22,6,22,2023,3328.81,67.01,48.49,69.45,34.76,470.05,339.24,724.82,174.49,90.1,167.01,96.7,122.21,27.18,110.64,47.4,194.41,274.07,187.6,425.54,164.39,257.21,58.06,96.56,103.84,4351.2300000000005,-0.3071427927697888
2023-07-08,7,8,2023,2708.34,85.12,56.79,67.16,33.83,355.07,327.64,788.13,122.67,103.8,198.81,97.14,121.26,26.27,101.9,43.85,179.72,287.06,186.02,346.36,173.94,338.01,53.4,80.1,112.07,4286.12,-0.5825634890744883
2023-05-25,5,25,2023,3191.87,67.87,48.73,68.28,46.3,320.54,260.44,862.01,131.42,87.65,172.39,94.13,143.12,30.68,85.74,58.89,217.59,339.73,176.63,360.93,127.37,322.55,46.89,113.7,103.03,4286.61,-0.3429776275349559
2023-06-30,6,30,2023,2727.8,68.24,59.35,56.69,34.26,397.0,240.8,768.63,152.47,105.54,200.84,90.95,172.61,35.07,107.88,48.77,197.67,258.16,175.05,369.1,161.54,262.12,52.37,99.55,117.45,4232.11,-0.5514737150817507
2023-05-08,5,8,2023,2581.74,79.04,49.03,53.85,46.05,340.06,293.66,870.72,146.34,97.38,209.15,116.46,167.61,34.32,103.23,56.89,220.99,304.49,195.71,433.02,165.15,310.03,43.02,103.01,90.74,4529.950000000001,-0.7546112311851702
2023-11-09,11,9,2023,2632.66,66.33,48.34,56.32,46.16,345.12,343.96,872.86,173.07,96.35,180.85,112.6,177.84,24.05,107.47,44.6,211.93,347.71,211.69,353.48,131.2,262.97,47.94,116.08,108.45,4487.369999999999,-0.7045003912392787
2023-04-16,4,16,2023,3449.15,79.48,51.94,56.2,36.84,466.42,306.55,810.88,131.36,84.07,185.51,118.91,176.48,32.74,100.48,42.11,192.23,304.87,160.91,359.92,128.11,247.0,42.38,103.88,100.03,4319.299999999999,-0.2522795471348011
2023-12-21,12,21,2023,3285.12,83.67,57.47,70.92,33.15,376.58,332.99,853.81,134.46,99.36,232.73,94.38,134.76,33.71,114.41,51.6,166.76,320.85,221.99,321.97,145.21,262.0,54.31,94.13,91.59,4382.81,-0.3341400009740894
2023-01-20,1,20,2023,3540.69,77.13,59.78,52.19,34.3,458.05,299.33,844.51,127.91,117.32,236.74,84.19,166.91,35.92,85.86,59.17,194.1,316.95,235.42,444.22,140.24,354.66,42.51,82.41,91.56,4641.38,-0.31086878546272056
2023-02-09,2,9,2023,2787.69,79.36,52.27,61.97,46.77,322.83,256.31,836.84,151.41,81.49,239.91,99.1,141.23,34.41,96.91,47.91,234.62,245.95,202.67,387.0,125.58,286.96,58.6,106.94,86.56,4283.599999999999,-0.5366127510591204
2023-05-29,5,29,2023,2450.37,94.52,49.42,52.7,40.41,475.79,249.93,729.78,131.86,80.72,209.53,104.11,177.24,24.31,82.08,56.91,219.11,286.94,191.82,326.33,120.44,261.27,53.04,91.38,91.42,4201.06,-0.7144594489811745
2023-06-17,6,17,2023,3471.38,78.36,50.47,60.82,40.47,347.49,267.72,787.79,151.98,115.59,235.14,86.11,167.08,26.49,85.41,49.07,214.32,355.69,186.24,325.95,137.8,320.49,53.52,102.03,118.03,4364.0599999999995,-0.2571542153264694
2023-06-01,6,1,2023,2987.16,92.27,45.83,63.38,40.09,384.29,277.35,832.05,147.27,82.08,198.04,105.17,169.81,26.08,119.29,55.07,177.33,289.33,207.89,403.72,148.68,282.05,59.56,105.98,105.93,4418.54,-0.47917754656596906
2023-05-24,5,24,2023,3397.9,74.76,44.88,59.83,32.62,459.92,299.98,788.73,121.88,103.24,218.54,84.62,167.37,25.14,115.15,55.87,221.27,358.97,216.53,320.38,131.58,268.38,56.12,94.99,96.82,4417.569999999999,-0.30008828982606867
2023-08-04,8,4,2023,2717.57,67.7,41.67,57.74,33.45,418.89,263.99,934.81,132.53,87.42,227.94,97.39,179.17,33.71,95.33,53.73,176.57,358.76,219.46,340.87,143.18,340.55,44.53,84.68,83.78,4517.849999999999,-0.6624594766648142
2023-01-27,1,27,2023,3484.97,94.51,43.81,48.19,39.61,430.58,254.53,894.06,137.71,98.6,219.08,81.85,165.74,31.24,105.47,47.24,204.33,311.76,216.78,320.91,169.8,337.67,48.26,97.64,112.34,4511.709999999999,-0.2946194658777549
2023-11-23,11,23,2023,2829.73,89.68,59.95,56.76,37.91,395.49,291.86,755.68,135.82,89.59,235.62,86.0,131.14,35.14,101.09,55.14,198.31,251.74,191.75,372.25,145.41,260.22,51.62,118.67,94.65,4241.489999999999,-0.49890272216783893
2023-08-17,8,17,2023,2928.36,73.2,53.29,61.92,37.88,333.67,280.46,688.37,162.8,114.55,209.92,104.73,170.16,32.33,107.11,46.96,191.5,254.64,202.15,471.02,151.36,324.38,56.88,100.96,112.29,4342.53,-0.4829221816989713
2023-03-01,3,1,2023,2881.25,87.32,57.24,50.37,47.53,370.76,354.85,669.96,135.48,108.93,169.28,91.71,168.36,27.74,94.57,46.11,193.32,266.02,233.22,469.64,146.62,350.77,49.4,113.66,108.56,4411.42,-0.5310785249457701
2023-02-17,2,17,2023,3088.04,93.51,53.65,57.65,37.14,464.75,278.1,657.12,141.11,109.61,160.39,90.17,173.57,31.79,111.8,58.66,192.27,348.76,196.92,381.91,132.38,345.22,42.27,106.88,98.08,4363.710000000001,-0.41310021890908183
2023-09-30,9,30,2023,2665.99,66.9,59.05,63.16,42.4,392.81,243.55,718.21,139.07,103.49,188.61,113.54,135.57,24.37,102.79,53.31,228.17,351.59,232.88,366.52,127.79,287.86,41.15,115.77,97.51,4296.070000000001,-0.6114351516697366
2023-03-18,3,18,2023,3422.16,66.4,48.42,54.72,36.34,430.16,276.35,851.45,179.2,82.79,169.77,115.14,148.38,34.53,106.36,58.85,171.56,349.15,202.25,340.31,177.14,247.49,48.51,119.71,91.75,4406.7300000000005,-0.2877042569605164
2023-02-07,2,7,2023,3355.91,77.53,50.22,57.61,35.59,449.07,352.97,898.86,125.87,108.07,209.07,89.52,175.16,29.07,92.74,41.29,220.29,274.39,180.57,350.13,175.53,251.83,48.66,114.65,103.22,4511.91,-0.3444669255134971
2023-06-11,6,11,2023,2411.46,65.08,46.47,67.72,33.65,430.56,265.58,953.73,175.71,84.17,177.9,106.97,158.45,32.91,111.59,52.65,220.55,241.43,199.71,415.78,161.04,316.68,50.71,103.06,107.38,4579.4800000000005,-0.899048709080806
2023-06-14,6,14,2023,2943.44,76.02,42.23,67.22,40.43,477.43,272.91,862.56,139.36,114.35,182.26,91.34,138.39,29.98,89.52,54.04,189.69,318.53,212.24,417.39,134.92,331.09,49.56,83.75,97.06,4512.2699999999995,-0.5329920093496043
2023-07-04,7,4,2023,2587.48,94.44,56.73,49.84,44.94,432.38,335.64,742.33,135.25,80.16,205.08,98.95,124.96,32.97,100.73,52.43,204.56,323.58,181.49,322.86,157.21,260.3,40.42,108.97,106.29,4292.509999999999,-0.6589538856338983
2023-07-01,7,1,2023,2439.01,75.2,58.43,51.68,33.08,362.7,327.59,764.98,150.32,95.87,176.44,115.15,156.34,34.7,91.52,48.52,210.84,250.85,187.71,363.11,168.75,326.53,58.45,105.45,117.21,4331.42,-0.7758926777667987
2023-07-15,7,15,2023,2613.0,79.61,52.92,69.42,32.41,476.33,359.63,878.44,123.24,100.09,176.11,110.49,129.01,32.01,84.71,58.73,186.58,256.75,204.35,444.56,172.85,265.16,59.11,87.42,95.61,4535.539999999999,-0.7357596632223494
2023-09-13,9,13,2023,2564.4,64.07,53.8,68.0,40.31,375.05,330.8,777.25,145.48,107.56,215.94,118.32,135.67,26.27,111.65,49.94,216.67,262.64,176.12,424.09,133.95,298.81,45.09,116.33,84.05,4377.860000000001,-0.7071673685852443
2023-06-08,6,8,2023,3266.92,64.38,45.05,48.83,41.5,463.42,271.31,758.28,150.49,82.62,216.71,91.5,140.54,35.73,106.5,59.93,170.88,355.11,223.49,356.2,172.19,316.92,58.14,114.54,102.99,4447.25,-0.36129749121496696
2023-07-03,7,3,2023,3226.9,87.65,50.95,59.86,44.81,432.98,266.85,734.52,167.02,99.54,196.83,93.93,128.94,30.25,105.07,48.45,214.48,348.54,170.21,343.77,134.36,252.44,53.19,105.47,89.58,4259.69,-0.3200564008801015
2023-04-17,4,17,2023,2460.87,64.94,46.56,56.95,44.24,327.1,344.21,769.6,154.61,118.19,226.58,112.5,162.69,34.52,86.82,42.79,218.34,261.76,228.49,465.02,153.46,334.24,50.47,92.87,108.15,4505.1,-0.8306940228455792
2023-08-31,8,31,2023,2471.08,88.58,55.28,61.81,35.32,452.95,252.58,793.61,179.04,119.0,204.95,97.58,151.15,29.76,86.78,44.5,239.0,290.91,235.71,408.62,128.43,317.94,50.32,104.69,112.39,4540.9,-0.8376175599333084
2023-04-18,4,18,2023,2935.65,75.92,52.49,49.79,39.19,406.95,272.39,831.54,153.55,110.9,179.71,80.12,146.66,27.34,106.0,57.76,224.32,305.25,167.66,446.88,146.72,320.54,51.5,95.83,92.25,4441.26,-0.5128710847682796
2023-07-07,7,7,2023,2775.79,65.0,57.13,69.18,32.24,371.34,267.92,753.94,159.0,100.31,170.41,88.18,135.83,32.68,106.69,55.58,162.19,306.65,174.34,424.31,133.94,359.09,41.16,117.22,109.17,4293.5,-0.5467668663695741
2023-10-01,10,1,2023,2736.4,79.4,59.51,66.33,47.38,402.47,328.36,710.14,124.21,94.84,221.61,84.01,173.06,33.68,89.39,54.87,195.7,241.94,192.88,428.97,149.61,317.36,53.25,96.06,110.62,4355.650000000001,-0.5917446279783659
2023-04-30,4,30,2023,2508.73,82.34,59.74,65.25,43.15,479.82,358.71,828.89,140.22,88.81,207.6,99.6,163.58,34.09,90.23,41.14,199.01,314.73,237.8,321.35,176.87,298.28,52.62,88.45,96.57,4568.8499999999985,-0.8211804379108149
2023-10-03,10,3,2023,3096.85,92.13,57.92,54.88,46.71,402.78,245.41,686.04,125.79,87.3,181.62,118.95,137.91,27.58,102.36,58.63,179.51,283.22,223.15,371.4,166.07,353.4,56.69,103.02,104.24,4266.71,-0.3777580444645366
2023-06-21,6,21,2023,3259.81,71.0,56.14,70.56,41.99,339.14,242.91,784.09,129.53,115.9,218.26,104.86,148.6,33.75,118.79,40.45,178.73,323.44,216.14,321.79,178.71,251.85,52.09,112.09,118.69,4269.499999999999,-0.3097389111635338
2023-08-01,8,1,2023,3047.53,89.62,58.68,54.31,37.15,372.26,324.49,959.65,164.65,108.77,222.38,112.97,146.84,27.53,87.42,59.39,180.82,351.19,210.87,464.67,178.42,350.55,58.46,106.64,96.79,4824.52,-0.583091880965897
2023-05-24,5,24,2023,2411.54,89.19,40.97,65.5,42.34,447.82,312.17,830.96,134.56,116.99,161.92,88.96,135.45,31.53,92.13,40.67,219.02,304.66,191.01,396.6,154.25,341.15,55.67,90.87,97.34,4481.7300000000005,-0.85845144596399
2023-06-08,6,8,2023,3022.98,64.18,40.98,48.96,36.7,323.6,325.59,721.56,141.53,104.93,190.8,111.68,137.74,35.61,112.39,47.02,188.9,242.27,239.48,408.26,156.3,343.16,47.93,85.38,97.74,4252.69,-0.4067873422913812
2023-01-31,1,31,2023,2499.79,70.16,40.79,59.29,37.3,332.66,358.53,675.87,160.06,84.27,225.15,94.12,160.88,28.47,102.27,42.35,205.29,312.2,184.66,337.42,176.4,292.7,56.76,114.01,111.04,4262.65,-0.7052032370719139
2023-05-12,5,12,2023,2485.39,77.85,45.49,70.79,39.75,442.6,326.61,763.93,131.32,110.81,225.18,105.03,161.45,34.71,111.08,43.13,179.8,310.07,192.16,329.27,141.73,355.61,41.99,100.4,116.83,4457.589999999999,-0.7935173151899699
2023-05-23,5,23,2023,2855.67,77.42,47.31,70.76,40.08,464.41,261.6,858.62,125.04,106.57,178.23,100.34,166.36,34.4,114.25,55.9,229.12,315.93,181.75,439.34,160.84,332.09,58.67,103.83,108.41,4631.27,-0.621780527862113
2023-10-24,10,24,2023,2949.07,86.95,59.58,50.22,45.75,466.47,275.92,809.69,175.25,119.7,161.6,80.2,159.63,28.61,114.03,57.28,180.41,288.62,230.56,447.29,129.28,329.85,51.21,113.72,100.13,4561.950000000001,-0.5469113991868625
2023-10-14,10,14,2023,2421.94,94.64,55.04,59.48,42.66,427.77,297.28,896.9,171.22,98.8,176.46,101.25,139.3,27.29,85.92,42.23,167.97,304.56,169.81,340.29,152.29,293.56,48.83,112.27,97.3,4403.120000000001,-0.8180136584721343
2023-12-22,12,22,2023,3540.48,88.11,53.84,49.96,33.93,350.36,283.77,761.78,135.19,93.7,212.63,104.45,126.79,29.22,103.17,56.91,227.75,303.71,188.4,440.32,146.85,309.02,40.52,94.99,106.1,4341.47,-0.22623768528561106
2023-04-19,4,19,2023,3355.8,87.48,53.04,67.78,38.65,327.43,276.36,728.79,146.72,118.64,233.34,119.77,136.3,28.27,98.01,56.95,235.57,246.65,237.54,479.36,164.99,323.67,47.2,118.51,90.24,4461.26,-0.32941772453662316
2023-05-25,5,25,2023,2442.94,90.58,52.42,62.95,40.61,393.33,278.85,758.46,179.6,88.66,180.67,116.26,176.03,30.59,94.28,54.65,216.76,318.54,191.23,453.35,165.17,289.2,44.84,93.53,90.86,4461.42,-0.8262503377078438
2023-04-05,4,5,2023,2403.87,92.95,46.68,71.99,46.38,472.32,333.64,859.46,129.63,117.14,197.61,101.12,162.41,33.3,98.99,51.44,213.78,345.69,199.84,471.48,153.32,358.92,56.83,114.53,109.42,4838.87,-1.0129499515364808
2023-11-27,11,27,2023,3579.02,90.14,40.46,57.83,38.78,417.62,243.73,843.59,166.67,97.41,230.01,90.57,130.35,34.85,104.0,56.48,239.05,263.59,188.83,329.06,148.92,339.73,56.04,97.29,88.96,4393.96,-0.2276992025750066
2023-09-11,9,11,2023,3444.8,78.95,50.51,51.35,39.86,387.21,274.55,958.39,155.19,95.58,235.59,97.13,140.02,34.25,107.46,56.06,187.45,261.11,162.89,382.11,124.44,291.25,49.53,82.48,105.0,4408.36,-0.2797143520668833
2023-03-14,3,14,2023,2649.79,79.3,40.92,60.57,35.15,440.67,329.94,903.94,154.77,85.66,235.76,99.21,133.9,33.97,97.29,57.21,174.05,333.6,209.88,335.63,120.23,323.6,53.45,105.55,116.31,4560.560000000001,-0.7211024269847804
2023-11-10,11,10,2023,2541.39,84.64,43.49,68.33,38.73,362.05,269.67,957.09,152.54,102.13,239.48,116.23,135.79,34.98,103.6,41.92,166.57,257.41,224.78,452.22,153.77,348.71,59.63,119.71,104.11,4637.58,-0.8248202755185156
2023-07-17,7,17,2023,3580.64,85.76,52.93,54.09,35.47,471.59,274.81,700.44,160.54,108.84,188.58,114.47,164.75,35.97,115.46,50.6,183.99,269.08,217.56,358.61,157.67,315.59,46.49,109.4,80.39,4353.079999999999,-0.21572679744403211
2023-04-02,4,2,2023,3449.04,79.2,42.73,67.03,47.93,412.07,337.68,768.33,141.46,117.95,186.4,87.91,145.47,31.41,85.83,57.24,212.37,276.63,221.92,401.76,161.46,257.23,59.08,108.75,110.49,4418.33,-0.2810318233479461
2023-09-07,9,7,2023,3107.02,71.7,50.2,63.98,41.11,362.94,311.34,896.43,171.3,118.7,195.4,100.26,148.81,29.97,101.53,58.39,166.68,275.35,195.45,432.79,171.42,259.85,47.54,104.82,111.78,4487.739999999999,-0.4443872263455011
2023-06-10,6,10,2023,2619.17,87.98,42.01,55.6,35.53,426.52,246.02,645.84,121.21,83.1,231.67,98.41,126.14,24.83,103.81,56.09,179.95,322.62,196.51,478.14,130.8,283.73,50.58,83.99,104.81,4215.889999999999,-0.6096282410076472
2023-04-24,4,24,2023,3360.44,74.17,41.58,53.03,35.34,330.1,249.54,922.32,163.16,100.45,189.55,97.72,133.51,34.5,112.5,49.54,215.55,326.87,217.27,477.94,161.58,273.03,43.81,116.21,98.04,4517.31,-0.34426146576043626
2023-08-01,8,1,2023,3541.89,89.66,59.98,48.16,47.1,432.9,324.02,959.26,178.52,88.52,177.05,113.35,148.86,31.6,81.77,56.83,229.98,251.72,230.49,366.31,130.31,258.78,56.54,119.18,104.66,4585.549999999999,-0.29466188955614075
2023-03-22,3,22,2023,3503.21,69.1,54.52,69.51,32.25,320.01,249.28,807.75,140.08,113.86,207.48,117.06,123.18,34.99,92.52,41.7,236.01,269.95,203.4,326.63,136.6,296.52,41.28,102.28,114.14,4200.099999999999,-0.19892898227625505
2023-01-17,1,17,2023,3548.23,74.85,41.66,55.58,35.88,331.21,253.5,941.99,156.67,116.45,236.97,112.51,144.39,33.97,86.04,48.12,222.44,335.86,216.22,363.84,175.62,330.79,59.93,104.28,96.69,4575.46,-0.2895049080809305
2023-06-17,6,17,2023,2708.0,80.08,57.82,57.02,37.07,375.99,340.49,694.13,138.58,114.6,220.57,95.47,172.6,31.96,107.69,48.3,168.77,327.47,199.36,456.44,172.79,328.65,43.19,111.09,84.37,4464.499999999999,-0.648633677991137
